sample_id,region_minus_docres_psnr,region_minus_classical_psnr,region_risk_minus_docres,oracle_candidate,noise,mean_alpha
mixeddoc_00941,-3.059862424324738,7.984200684547012,-0.012287531723139067,docres_deshadow,"['seal', 'shadow']",0.7942343950271606
mixeddoc_00942,0.08206752123731675,0.7047774848155193,-0.021457149093455585,docres_input_blend_0.80,"['shadow', 'textWatermark']",0.7790655493736267
mixeddoc_00943,0.8815199388550603,3.3564655714894407,-0.038606847427632845,docres_input_blend_0.80,"['GaussianBlur', 'shadow', 'seal']",0.8104802966117859
mixeddoc_00944,0.22068721356501086,-0.1593916769833612,-0.01003590506073751,classical_shadow_0.40,"['textWatermark', 'seal']",0.789247989654541
mixeddoc_00945,0.13437099016944032,1.069084510234756,-0.015339226502575312,docres_input_blend_0.80,"['seal', 'GaussianBlur', 'textWatermark']",0.7866937518119812
mixeddoc_00946,-0.3429198711733825,1.3140535803105742,-0.03317379885385832,docres_deshadow,"['seal', 'shadow', 'textWatermark', 'MotionBlur']",0.810134768486023
mixeddoc_00947,-0.9407473687808867,-0.2504158408500956,-0.05024674244079527,docres_deshadow,"['seal', 'shadow', 'GlassBlur', 'ShotNoise']",0.7971025705337524
mixeddoc_00948,0.33623727992621255,1.1123048004180482,-0.027307982113267196,region_controller,"['MotionBlur', 'shadow', 'textWatermark', 'seal']",0.7924000024795532
mixeddoc_00949,-0.047475550234512554,0.4839649806766211,-0.00943208751937949,docres_input_blend_0.80,"['shadow', 'seal', 'textWatermark', 'GaussianBlur']",0.7918106317520142
mixeddoc_00950,0.010715073175564527,0.009153702644521644,-0.025203459048951965,docres_input_blend_0.80,"['seal', 'textWatermark', 'GaussianBlur']",0.7977952361106873
mixeddoc_00951,1.5042586177586692,1.339759975431928,-0.023698565401022928,region_controller,"['textWatermark', 'shadow']",0.7939571142196655
mixeddoc_00952,-0.17463468598573328,1.1144983078945856,-0.011026229208445149,docres_deshadow,"['textWatermark', 'seal', 'GaussianBlur', 'shadow']",0.7864189743995667
mixeddoc_00953,-0.011295210071661899,4.107837093827126,-0.0029699347540728775,docres_input_blend_0.80,"['seal', 'textWatermark']",0.785118818283081
mixeddoc_00954,0.23727400312931834,4.675279717784825,-0.03934947907856293,docres_input_blend_0.90,"['shadow', 'textWatermark', 'DefocusBlur']",0.8047040700912476
mixeddoc_00955,-0.23767676039928531,1.6988213805272743,-0.018204091524807814,docres_deshadow,"['textWatermark', 'seal', 'shadow', 'GaussianNoise']",0.7908775210380554
mixeddoc_00956,-3.0790477273552526,8.265844745248103,-0.011499419104270894,docres_deshadow,"['seal', 'shadow']",0.8081428408622742
mixeddoc_00957,-1.9259198254928123,2.486898870982923,-0.04882628945502959,docres_deshadow,"['shadow', 'seal', 'textWatermark']",0.7945101261138916
mixeddoc_00958,0.5709638738704435,0.018598072309210067,-0.0587893676541818,region_controller,"['textWatermark', 'shadow', 'ZoomBlur', 'seal']",0.8131062388420105
mixeddoc_00959,0.06207910248793702,0.5591530290945101,-0.038785781153529514,docres_input_blend_0.80,"['textWatermark', 'seal', 'ZoomBlur', 'ImpulseNoise']",0.7689223885536194
